mode,size_kib,spacing,samples,steps,unit,mean,median,stddev,q1,q3,p5,p95,outliers,zeros
empty,128.0,8,1000000,4096,TSC ticks/timer pair,91.385172,88.0,109.10824974831456,86.0,96.0,82.0,104.0,1539,0
random,128.0,8,1000000,4096,TSC ticks/access,14.962319314941407,14.83642578125,0.7399690673924807,14.69384765625,15.00927734375,14.53271484375,15.3564453125,38099,0
random,160.0,8,1000000,4096,TSC ticks/access,15.320778512207031,15.1552734375,1.0432930745757156,15.02783203125,15.30615234375,14.869140625,15.69970703125,47895,0
random,192.0,8,1000000,4096,TSC ticks/access,18.848527353027343,18.43603515625,2.167376306450827,18.24462890625,18.64453125,17.984375,19.78466796875,60312,0
random,224.0,8,1000000,4096,TSC ticks/access,19.029824694824217,18.8193359375,1.3380527270469862,18.6416015625,19.0166015625,18.39306640625,19.70751953125,56514,0
random,256.0,8,1000000,4096,TSC ticks/access,20.332986966308592,20.11376953125,1.2960152708479953,19.8896484375,20.36328125,19.5830078125,21.16748046875,54368,0
random,288.0,8,1000000,4096,TSC ticks/access,24.135345458496094,23.8984375,1.424861962046324,23.65966796875,24.17236328125,23.328125,25.18359375,58552,0
random,320.0,8,1000000,4096,TSC ticks/access,26.807505639648436,26.50732421875,1.6917380736163834,26.3076171875,26.73779296875,26.02685546875,28.009790039062466,70513,0
random,352.0,8,1000000,4096,TSC ticks/access,30.126731936523438,29.849609375,1.6424710222593164,29.6025390625,30.125,29.26904296875,31.6953125,72731,0
random,384.0,8,1000000,4096,TSC ticks/access,32.384827995117185,32.072265625,1.4645053413937854,31.85009765625,32.37109375,31.5888671875,34.40532226562493,68659,0
random,448.0,8,1000000,4096,TSC ticks/access,35.40749097363281,35.1455078125,1.2840242833043285,34.9140625,35.392578125,34.6748046875,37.70512695312493,67469,0
random,512.0,8,1000000,4096,TSC ticks/access,38.23416394287109,37.93017578125,1.3576712869370147,37.7373046875,38.19287109375,37.52001953125,41.37939453125,68653,0
random,768.0,8,1000000,4096,TSC ticks/access,45.58843225,45.330078125,1.2627993122350094,45.14208984375,45.51708984375,44.80322265625,48.9013671875,83866,0
random,1024.0,8,1000000,4096,TSC ticks/access,49.27172888671875,49.01025390625,1.1651566032387868,48.82568359375,49.1865234375,48.59765625,52.56640625,78099,0
sequential,128.0,8,1000000,4096,TSC ticks/access,5.390289262695313,5.34326171875,0.32289722939383864,5.3095703125,5.3876953125,5.2958984375,5.52587890625,61311,0
sequential,160.0,8,1000000,4096,TSC ticks/access,5.444484775390625,5.39794921875,0.3407083398637031,5.3583984375,5.4482421875,5.31591796875,5.58935546875,52546,0
sequential,192.0,8,1000000,4096,TSC ticks/access,5.463864434570312,5.41943359375,0.33904604454182147,5.38134765625,5.466796875,5.33544921875,5.60205078125,53180,0
sequential,224.0,8,1000000,4096,TSC ticks/access,5.481108279296875,5.43212890625,0.3540406493059028,5.39111328125,5.48583984375,5.34521484375,5.630859375,51209,0
sequential,256.0,8,1000000,4096,TSC ticks/access,5.487342235351562,5.447265625,0.31773766286895977,5.41357421875,5.4853515625,5.3720703125,5.619140625,61786,0
sequential,288.0,8,1000000,4096,TSC ticks/access,5.5005362353515626,5.4560546875,0.32745082933128933,5.416015625,5.50341796875,5.37548828125,5.6484375,56524,0
sequential,320.0,8,1000000,4096,TSC ticks/access,5.494023492675781,5.44482421875,0.35175847740211297,5.421875,5.48486328125,5.384765625,5.60888671875,62179,0
sequential,352.0,8,1000000,4096,TSC ticks/access,5.47235520703125,5.41845703125,0.3676469515886169,5.3984375,5.44775390625,5.38525390625,5.54443359375,66520,0
sequential,384.0,8,1000000,4096,TSC ticks/access,5.483563760253906,5.43310546875,0.3658364032513486,5.4052734375,5.46630859375,5.38720703125,5.5654296875,53103,0
sequential,448.0,8,1000000,4096,TSC ticks/access,5.4671310546875,5.43359375,0.31168961591483185,5.40771484375,5.4501953125,5.3896484375,5.52685546875,56820,0
sequential,512.0,8,1000000,4096,TSC ticks/access,5.444736881347656,5.4072265625,0.45239654607468954,5.39990234375,5.4150390625,5.392578125,5.46533203125,108832,0
sequential,768.0,8,1000000,4096,TSC ticks/access,5.447298459472656,5.4091796875,0.3263826809063271,5.40234375,5.416015625,5.396484375,5.46533203125,102218,0
sequential,1024.0,8,1000000,4096,TSC ticks/access,5.452082157714844,5.41015625,0.34697180022486496,5.4033203125,5.41748046875,5.396484375,5.4677734375,113517,0
