mode,size_kib,spacing,samples,steps,unit,mean,median,stddev,q1,q3,p5,p95,outliers,zeros
empty,2048.0,8,1000000,4096,TSC ticks/timer pair,54.005394,54.0,123.61174626534714,52.0,54.0,52.0,56.0,3194,0
random,2048.0,8,1000000,4096,TSC ticks/access,38.8429074453125,38.556640625,11.463845780708597,38.45947265625,38.66259765625,38.28466796875,38.953125,53874,0
random,4096.0,8,1000000,4096,TSC ticks/access,44.14018065820313,43.6494140625,22.145523901800427,43.26220703125,44.103515625,42.7666015625,46.1220703125,70619,0
random,5120.0,8,1000000,4096,TSC ticks/access,54.667074850097656,53.90478515625,20.23787112908994,53.05419921875,54.9384765625,51.96630859375,57.61474609375,48194,0
random,6144.0,8,1000000,4096,TSC ticks/access,78.93475915673828,77.08544921875,55.3921633244445,75.51025390625,79.01806640625,73.46240234375,84.021484375,54726,0
random,7168.0,8,1000000,4096,TSC ticks/access,109.09672567822265,108.02099609375,20.07078768704467,106.06982421875,110.29052734375,103.6015625,115.5458984375,44702,0
random,8192.0,8,1000000,4096,TSC ticks/access,132.86697522753906,131.92041015625,23.083327549100996,130.03515625,134.076171875,127.552734375,138.57666015625,39863,0
random,9216.0,8,1000000,4096,TSC ticks/access,149.22731711816405,148.1904296875,20.02121598514172,146.34326171875,150.294921875,143.92919921875,154.69482421875,40509,0
random,10240.0,8,1000000,4096,TSC ticks/access,161.48592396728515,160.251953125,28.719642291406217,158.46875,162.333984375,156.1708984375,167.19921875,45166,0
random,12288.0,8,1000000,4096,TSC ticks/access,180.5104239682617,179.23876953125,41.20521642753369,177.41748046875,181.28125,175.0361328125,185.47119140625,37659,0
random,14336.0,8,1000000,4096,TSC ticks/access,193.9305561533203,192.794921875,32.51244143706027,191.08837890625,194.7265625,188.787109375,198.533203125,34486,0
random,16384.0,8,1000000,4096,TSC ticks/access,205.60187188427733,202.44580078125,78.41229913362889,200.861328125,204.32861328125,198.80712890625,208.70998535156247,45874,0
sequential,2048.0,8,1000000,4096,TSC ticks/access,3.885269986328125,3.6337890625,1.7453946510890799,3.62548828125,3.693359375,3.61767578125,4.63232421875,236386,0
sequential,4096.0,8,1000000,4096,TSC ticks/access,3.8490107416992188,3.7265625,7.806797110013023,3.6767578125,3.82080078125,3.63037109375,4.18212890625,76472,0
sequential,5120.0,8,1000000,4096,TSC ticks/access,4.5127176059570315,4.75,2.098158397028171,3.8720703125,4.91064453125,3.71337890625,5.11865234375,4797,0
sequential,6144.0,8,1000000,4096,TSC ticks/access,4.154435647460938,3.98388671875,6.9898703165084495,3.86474609375,4.15478515625,3.763671875,5.0478515625,142426,0
sequential,7168.0,8,1000000,4096,TSC ticks/access,4.678810111328125,4.91943359375,1.9087003011624013,4.0947265625,5.06103515625,3.87060546875,5.2421875,5463,0
sequential,8192.0,8,1000000,4096,TSC ticks/access,4.138112424804688,4.095703125,1.73095858762391,3.9697265625,4.21533203125,3.8876953125,4.3525390625,19776,0
sequential,9216.0,8,1000000,4096,TSC ticks/access,4.525767610351562,4.26171875,5.443065550890763,4.0615234375,5.04638671875,3.947265625,5.30419921875,5368,0
sequential,10240.0,8,1000000,4096,TSC ticks/access,4.443093026855469,4.2412109375,7.263787721353572,4.04638671875,4.4248046875,3.96142578125,5.294921875,208079,0
sequential,12288.0,8,1000000,4096,TSC ticks/access,4.762773366699219,5.01171875,2.0344748305993727,4.23046875,5.18994140625,4.00439453125,5.388671875,5582,0
sequential,14336.0,8,1000000,4096,TSC ticks/access,4.336658303222657,4.2568359375,1.7148729887629044,4.06689453125,4.36083984375,4.00439453125,5.21240234375,104086,0
sequential,16384.0,8,1000000,4096,TSC ticks/access,4.324980786132812,4.25341796875,2.0124884313272684,4.0732421875,4.3544921875,4.01318359375,5.17626953125,83651,0
