host,family,analysis_role,bytes,stride,offset,batch,order,seed,n,mean,stddev,median,q1,q3,p05,p95,minimum,maximum,zero_samples,outliers,unit,statistic_unit,median_ns_estimated,p05_ns_estimated,p95_ns_estimated,nanosecond_conversion,selected_cpu,core,socket,node,qualification,flags,raw,record
thunderbird,capacity,primary suite,212992,8,0,1024,random,5922026,1000000,0.0923447265625,0.0012577323778998415,0.0927734375,0.091796875,0.0927734375,0.0908203125,0.09375,0.08984375,0.2373046875,0,47053,CNTVCT_ticks,CNTVCT_ticks/access (batch average),3.7109375,3.6328125,3.75,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/cd5c8263c5fc9417/attempt-1788842667602396268/samples.u64.gz,machines/thunderbird/full/capacity/cd5c8263c5fc9417/complete.json
thunderbird,capacity,primary suite,54525952,8,0,1024,random,5922026,1000000,2.1169348447265626,0.04250242849800794,2.1142578125,2.08984375,2.138671875,2.056640625,2.181640625,1.9599609375,3.2802734375,0,22500,CNTVCT_ticks,CNTVCT_ticks/access (batch average),84.5703125,82.265625,87.265625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/cece486667c553d7/attempt-1788841681537344680/samples.u64.gz,machines/thunderbird/full/capacity/cece486667c553d7/complete.json
thunderbird,capacity,primary suite,2621440,8,0,1024,random,5922026,1000000,0.574632705078125,0.01147979833868126,0.57421875,0.5673828125,0.58203125,0.556640625,0.5927734375,0.5302734375,0.7890625,0,14166,CNTVCT_ticks,CNTVCT_ticks/access (batch average),22.96875,22.265625,23.7109375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/cf707ab4c52a070f/attempt-1788842881651973251/samples.u64.gz,machines/thunderbird/full/capacity/cf707ab4c52a070f/complete.json
thunderbird,capacity,primary suite,262144,8,0,1024,random,5922026,1000000,0.100802208984375,0.005224888026311597,0.1005859375,0.099609375,0.1015625,0.0986328125,0.1025390625,0.09765625,3.640625,0,438,CNTVCT_ticks,CNTVCT_ticks/access (batch average),4.0234375,3.9453125,4.1015625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/d08d82e58fac7f61/attempt-1788839935230674663/samples.u64.gz,machines/thunderbird/full/capacity/d08d82e58fac7f61/complete.json
thunderbird,capacity,primary suite,20971520,8,0,1024,regular,5922026,1000000,0.03497675,0.0016083528792332393,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.5263671875,0,15067,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,2,2,0,0,verified_clean,,machines/thunderbird/full/capacity/d1af79d4a59f2862/attempt-1788840132181557050/samples.u64.gz,machines/thunderbird/full/capacity/d1af79d4a59f2862/complete.json
thunderbird,capacity,primary suite,3670016,8,0,1024,regular,5922026,1000000,0.0349340537109375,0.0036736448144785213,0.03515625,0.03515625,0.03515625,0.0341796875,0.03515625,0.0341796875,3.5625,0,246661,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/d6678381f3ab7f42/attempt-1788840426499139231/samples.u64.gz,machines/thunderbird/full/capacity/d6678381f3ab7f42/complete.json
thunderbird,capacity,primary suite,106496,8,0,1024,random,5922026,1000000,0.066265681640625,0.0015870295455712668,0.06640625,0.0654296875,0.0673828125,0.0634765625,0.068359375,0.0634765625,0.1962890625,0,385,CNTVCT_ticks,CNTVCT_ticks/access (batch average),2.65625,2.5390625,2.734375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/d7cd622f4159d946/attempt-1788842679797813458/samples.u64.gz,machines/thunderbird/full/capacity/d7cd622f4159d946/complete.json
thunderbird,capacity,primary suite,98304,8,0,1024,regular,5922026,1000000,0.03490999609375,0.0035933647754164055,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,3.505859375,0,147,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/d9f3ff2d6162e7cc/attempt-1788840682182622306/samples.u64.gz,machines/thunderbird/full/capacity/d9f3ff2d6162e7cc/complete.json
thunderbird,capacity,primary suite,229376,8,0,1024,regular,5922026,1000000,0.0348635048828125,0.0005719611519626897,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.0888671875,0,145,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/dae69234770791c4/attempt-1788842162690500799/samples.u64.gz,machines/thunderbird/full/capacity/dae69234770791c4/complete.json
thunderbird,capacity,primary suite,1024,8,0,1024,regular,5922026,1000000,0.034322216796875,0.003854357239789847,0.0341796875,0.0341796875,0.0341796875,0.0341796875,0.03515625,0.0341796875,3.4423828125,0,132742,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.3671875,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/dae6d8cead57bcd5/attempt-1788839493463232764/samples.u64.gz,machines/thunderbird/full/capacity/dae6d8cead57bcd5/complete.json
thunderbird,capacity,primary suite,3145728,8,0,1024,random,5922026,1000000,0.61963333203125,0.01688759980487605,0.619140625,0.6123046875,0.626953125,0.6025390625,0.63671875,0.587890625,4.404296875,0,3283,CNTVCT_ticks,CNTVCT_ticks/access (batch average),24.765625,24.1015625,25.46875,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/ddd490578c85d159/attempt-1788840142059838313/samples.u64.gz,machines/thunderbird/full/capacity/ddd490578c85d159/complete.json
thunderbird,capacity,primary suite,294912,8,0,1024,random,5922026,1000000,0.1042529794921875,0.0012595947721501738,0.1044921875,0.103515625,0.1044921875,0.1025390625,0.1064453125,0.1015625,0.263671875,0,76859,CNTVCT_ticks,CNTVCT_ticks/access (batch average),4.1796875,4.1015625,4.2578125,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e16a4195b47b21ab/attempt-1788842913582249401/samples.u64.gz,machines/thunderbird/full/capacity/e16a4195b47b21ab/complete.json
thunderbird,capacity,primary suite,27262976,8,0,1024,random,5922026,1000000,1.6849868583984375,0.03658757403119602,1.68359375,1.66015625,1.7080078125,1.626953125,1.7451171875,1.525390625,2.0029296875,0,12348,CNTVCT_ticks,CNTVCT_ticks/access (batch average),67.34375,65.078125,69.8046875,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e1c50343ee670c1f/attempt-1788842795766692205/samples.u64.gz,machines/thunderbird/full/capacity/e1c50343ee670c1f/complete.json
thunderbird,capacity,primary suite,31457280,8,0,1024,random,5922026,1000000,1.8026638779296875,0.031824012812240614,1.8017578125,1.78125,1.822265625,1.75390625,1.8544921875,1.640625,2.13671875,0,13311,CNTVCT_ticks,CNTVCT_ticks/access (batch average),72.0703125,70.15625,74.1796875,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e379afffd835969c/attempt-1788842498767195892/samples.u64.gz,machines/thunderbird/full/capacity/e379afffd835969c/complete.json
thunderbird,capacity,primary suite,4194304,8,0,1024,regular,5922026,1000000,0.034908294921875,0.0008742566600371042,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.244140625,0,2084,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e50cd762855069be/attempt-1788841038414633339/samples.u64.gz,machines/thunderbird/full/capacity/e50cd762855069be/complete.json
thunderbird,capacity,primary suite,1310720,8,0,1024,regular,5922026,1000000,0.03493728125,0.0008036784688691653,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.09765625,0,13779,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e771369b24e9e417/attempt-1788841410478260989/samples.u64.gz,machines/thunderbird/full/capacity/e771369b24e9e417/complete.json
thunderbird,capacity,primary suite,7340032,8,0,1024,regular,5922026,1000000,0.0349236689453125,0.0009308327650174692,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.3037109375,0,534,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e7ff15e3cf77bb68/attempt-1788841319850925967/samples.u64.gz,machines/thunderbird/full/capacity/e7ff15e3cf77bb68/complete.json
thunderbird,capacity,primary suite,1441792,8,0,1024,random,5922026,1000000,0.3462455361328125,0.010338076585946605,0.345703125,0.3388671875,0.3525390625,0.330078125,0.3623046875,0.30859375,0.5576171875,0,11183,CNTVCT_ticks,CNTVCT_ticks/access (batch average),13.828125,13.203125,14.4921875,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/e80d18f41ae9d98b/attempt-1788841233271852339/samples.u64.gz,machines/thunderbird/full/capacity/e80d18f41ae9d98b/complete.json
thunderbird,capacity,primary suite,5767168,8,0,1024,regular,5922026,1000000,0.03491584375,0.003838768043014425,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,3.638671875,0,205,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/e9d44232d9733024/attempt-1788840526477190818/samples.u64.gz,machines/thunderbird/full/capacity/e9d44232d9733024/complete.json
